date,open,high,low,close,price difference(後天-前天),12month,收盤價一年總平均,BTC_Transactions,每日量差(後天-前天),交易量一年總平均,厭惡0,生氣0,恐懼0,悲傷0,驚喜0,開心0,厭惡1,生氣1,恐懼1,悲傷1,驚喜1,快樂1,厭惡2,生氣2,恐懼2,悲傷2,驚喜2,快樂2,厭惡3,生氣3,恐懼3,悲傷3,驚喜3,快樂3,厭惡4,生氣4,恐懼4,悲傷4,驚喜4,快樂4,厭惡5,生氣5,恐懼5,悲傷5,驚喜5,快樂5,厭惡6,生氣6,恐懼6,悲傷6,驚喜6,快樂6,厭惡7,生氣7,恐懼7,悲傷7,驚喜7,快樂7,厭惡8,生氣8,恐懼8,悲傷8,驚喜8,快樂8,厭惡9,生氣9,恐懼9,悲傷9,驚喜9,快樂9,厭惡10,生氣10,恐懼10,悲傷10,驚喜10,快樂10,厭惡11,生氣11,恐懼11,悲傷11,驚喜11,快樂11,厭惡12,生氣12,恐懼12,悲傷12,驚喜12,快樂12,厭惡13,生氣13,恐懼13,悲傷13,驚喜13,快樂13,厭惡14,生氣14,恐懼14,悲傷14,驚喜14,快樂14,close_MA5,close_MA10,close_MA20,close_MA50,close_MA60,close_MA120,close_MA240,volume_MA5,volume_MA10,volume_MA20,volume_MA50,volume_MA60,volume_MA120,volume_MA240,close_EMA50,close_EMA100,close_EMA200,MACD,baseline,bar,Rolling Mean,Bollinger High,Bollinger Low,close_MA3,volume_MA3
2022-05-18,30423.9,30670.0,28615.23,28681.26,-1744.1,,,262773,-15576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30053.612,29848.503000000004,33559.2445,38599.8308,39532.56133333334,39752.03958333333,,267697.4,270368.3,266699.25,263163.52,262317.7833333333,257155.70833333334,,36656.886602033774,39118.440351552774,41559.21217216412,-2774.2274025004663,0,-174.2810388662283,33559.2445,41630.928857738676,25487.560142261325,29646.35666666667,271030.6666666667
2022-05-19,28681.15,30505.14,28656.46,30290.33,1609.07,,,262357,-416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30104.886,29869.336,33144.090000000004,38264.275799999996,39350.03116666667,39657.09891666667,,262152.0,268668.4,265496.45,262956.08,263183.85,257090.675,,36407.21771567951,38943.6262851854,41447.083991346575,-2641.571652530678,0,-33.300231117151725,33144.090000000004,40976.11916004705,25312.06083995296,29798.983333333337,267826.3333333333
2022-05-20,30271.22,30725.56,28690.13,29176.7,-1113.63,,,266906,4549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29681.22,29687.009,32720.934999999998,37937.4644,39152.25716666666,39560.77099999999,,268471.0,267408.5,265767.75,262712.76,263302.9666666667,257055.75833333333,,36123.66800133914,38750.22180429063,41324.990618298354,-2596.3722854314874,0,9.519308785630983,32720.934999999998,40443.98056173041,24997.889438269587,29382.763333333336,264012.0
2022-05-21,29176.7,29621.01,28914.7,29421.05,244.35,,,225090,-41816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29598.940000000002,29729.113999999994,32267.5705,37599.7292,38936.05116666667,39501.81758333333,,259095.0,263663.7,265414.5,261535.28,262647.4666666667,256663.05833333332,,35860.820236580745,38565.48572895814,41206.54344796703,-2511.8790800354654,0,75.21001134532253,32267.5705,39620.78388617803,24914.35711382197,29629.36,251451.0
2022-05-22,29400.34,30457.58,29209.03,30264.66,843.61,,,208925,-16165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29566.8,29865.961,31854.752999999997,37288.6168,38725.03866666667,39461.59716666667,,245210.2,257149.3,262258.45,260627.64,261728.93333333332,256319.43333333332,,35641.36297240111,38401.1129422461,41097.668985798206,-2349.7587729014267,0,189.8642547834893,31854.752999999997,38634.42971737254,25075.07628262745,29620.803333333333,233640.33333333334
2022-05-23,30264.66,30628.0,28839.29,29081.76,-1182.9,,,264946,56021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29646.9,29850.256,31422.3435,36942.2206,38475.968166666666,39401.49833333333,,245644.8,256671.1,261618.5,261418.06,261763.96666666667,256828.60833333334,,35384.123640150094,38216.57129982539,40978.10770235743,-2290.32595366078,0,199.4376592193089,31422.3435,37709.52458933324,25135.162410666762,29589.156666666666,232987.0
2022-05-24,29081.76,29810.38,28632.4,29632.15,550.39,,,235746,-29200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29515.264000000003,29810.075,30919.6895,36602.8996,38231.16066666667,39342.39133333333,,240322.6,251237.3,261760.85,260634.02,260850.35,256538.475,,35158.556046418715,38046.582759234785,40865.21260084144,-2173.7554433877885,0,252.80653559384064,30919.6895,35896.210104833284,25943.168895166713,29659.523333333334,236539.0
2022-05-25,29626.53,30189.7,29313.78,29510.15,-122.0,,,288698,52952.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,29581.953999999998,29631.587,30568.500500000002,36283.047999999995,37980.73566666666,39280.176666666666,,244681.0,256576.0,260415.65,260942.28,261814.15,256736.15833333333,,34937.04992695131,37877.54448677469,40752.22690332063,-2067.3853234486887,0,287.34132442635246,30568.500500000002,34814.55819489691,26322.442805103095,29408.02,263130.0
2022-05-26,29511.95,29853.34,28003.0,29183.06,-327.09,,,262226,-26472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29534.356,29566.647999999997,30226.692499999997,36002.8774,37686.046833333334,39216.45783333333,,252108.2,255601.6,259189.7,260717.0,262550.06666666665,256746.875,,34711.4032631493,37705.37647713559,40637.110814730375,-1986.5796132576725,0,294.51762769389507,30226.692499999997,33645.22485326282,26808.160146737177,29441.786666666667,262223.3333333333
2022-05-27,29183.39,29360.34,28253.57,28589.48,-593.58,,,270315,8089.0,,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29199.32,29383.059999999998,29882.9935,35705.5764,37376.66516666666,39144.63383333334,,264386.2,254798.2,261131.45,260737.98,262169.56666666665,256867.88333333333,,34471.32784106502,37524.863675608154,40517.233891200725,-1947.9823233557909,0,266.4919340766214,29882.9935,32328.370545861555,27437.616454138446,29094.23,273746.3333333333
2022-05-28,28606.08,29231.9,28498.73,29010.82,421.34,,,226646,-43669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29185.132,29416.015999999996,29632.259499999996,35439.9906,37069.195,39071.820999999996,,256726.2,251185.5,260776.9,259937.48,261167.18333333332,256552.80833333332,,34257.19027867031,37356.268751338685,40402.74221069127,-1861.931884562513,0,282.0338982959197,29632.259499999996,31136.4538459586,28128.065154041393,28927.786666666667,253062.33333333334
2022-05-29,29010.82,29561.04,28814.46,29448.94,438.12,,,207710,-18936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29148.49,29331.877,29600.6065,35173.6116,36775.54266666667,38998.956750000005,,251119.0,245720.8,257194.6,259438.9,260083.53333333333,256359.65,,34068.63144421265,37199.687983985445,40293.74915386848,-1738.3451090456983,0,324.4965390501875,29600.6065,31091.537277314037,28109.675722685966,29016.413333333334,234890.33333333334
2022-05-30,29454.69,32195.68,29276.15,31731.22,2282.28,,,271665,63955.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,29592.704000000005,29587.329000000005,29637.169,34965.559,36545.775166666666,38947.20175,,247712.4,246196.7,256802.6,260546.08,259960.08333333334,256898.3,,33976.96825032196,37091.401489253054,40208.54985880511,-1439.6454403753087,0,498.55696617646186,29637.169,31298.697378277426,27975.640621722578,30063.66,235340.33333333334
2022-05-31,31677.13,32375.81,31181.26,31762.76,31.54,,,276127,4462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30108.644,29821.5,29775.307,34810.316999999995,36303.35766666666,38891.12541666666,,250492.6,251300.4,257482.05,260538.9,259829.46666666667,257005.46666666667,,33890.1365542309,36985.88383600052,40124.51214876725,-1186.69925619907,0,601.2025202821605,29775.307,31658.40211429237,27892.21188570763,30980.97333333333,251834.0
2022-06-01,31777.06,31962.79,29309.84,29787.4,-1975.36,,,272029,-4098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30348.228000000003,29773.773999999998,29819.867500000004,34604.1158,36036.143000000004,38816.57841666667,,250835.4,257610.8,257380.05,260405.76,260124.83333333334,256998.79166666666,,33729.24492465322,36843.33960162427,40021.655311466086,-1132.5769836256768,0,524.2598342844431,29819.867500000004,31656.988303565715,27982.746696434293,31093.793333333335,273273.6666666667
2022-06-02,29791.96,30688.82,29568.13,30437.18,649.78,,,264776,-7253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30633.5,29909.316,29879.786,34389.9046,35770.06983333334,38762.52575,,258461.4,257593.8,257132.45,260164.72,260780.68333333332,256881.65833333333,,33600.1443393727,36716.484956047556,39926.287397919165,-1025.4323315111906,0,505.1235891191436,29879.786,31715.28125192586,28044.29074807414,30662.446666666667,270977.3333333333
2022-06-03,30437.77,30670.07,29232.99,29669.39,-767.79,,,267374,2598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30677.590000000004,29913.04,29861.557500000003,34184.061799999996,35487.922999999995,38698.76975,,270394.2,260756.6,255996.95,260204.22,260654.45,256899.8,,33445.99711037769,36576.93852127434,39824.228717342856,-991.0494578430153,0,431.6051702298553,29861.557500000003,31697.846932784796,28025.26806721521,29964.656666666666,268059.6666666667
2022-06-04,29688.17,29948.84,29444.21,29853.51,184.12,,,218490,-48884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30302.048,29947.376,29789.4815,33969.8684,35227.102666666666,38601.05258333334,,259759.2,253735.8,255155.9,259480.56,259741.2,256655.41666666666,,33305.1152629119,36443.80132283326,39725.01758582701,-938.1296627144693,0,387.6199722867211,29789.4815,31497.550711159416,28081.412288840587,29986.693333333333,250213.33333333334
2022-06-05,29834.06,30153.18,29514.96,29888.98,35.47,,,201195,-17295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29927.291999999998,30017.968,29792.308,33759.734599999996,35005.392499999994,38504.89641666666,,244772.8,247632.7,251617.15,258997.42,258536.28333333333,256177.65,,33171.14917417026,36314.00288079696,39627.146565072515,-883.1478327680052,0,354.08144178654834,29792.308,31500.863617780924,28083.752382219078,29803.960000000003,229019.66666666666
2022-06-06,29905.46,31737.31,29868.16,31351.21,1462.23,,,268771,67576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30240.053999999996,30294.141000000003,29838.6005,33592.9334,34803.6705,38412.6545,,244121.2,247478.3,251138.25,260229.66,258528.03333333333,256592.075,,33099.779010477316,36215.72975444454,39544.79893755936,-713.361409502053,0,419.09429204200046,29838.6005,31665.451781376392,28011.74921862361,30364.566666666666,229485.33333333334
2022-06-07,31351.1,31536.11,29184.25,31115.82,-235.39,,,263479,-5292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30375.782,30504.641000000003,29960.328500000003,33398.9578,34617.43233333333,38306.37766666667,,243861.8,251161.6,251173.55,260573.5,258474.83333333334,256605.25,,33021.97669634095,36114.74144247534,39460.92850036972,-590.9859336155969,0,433.1758143427653,29960.328500000003,31786.920386479556,28133.73661352045,30785.33666666667,244481.66666666666
2022-06-08,31108.3,31310.53,29831.85,30185.58,-930.24,,,261419,-2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30479.019999999997,30578.305,29955.090999999997,33172.554,34407.727166666664,38190.4945,,242670.8,256532.5,251126.65,260341.0,258954.5,256477.94166666668,,32910.74545334719,35997.33230500058,39368.63647549042,-562.5800088200485,0,369.265391310651,29955.090999999997,31778.296317360862,28131.88568263913,30884.203333333335,264556.3333333333
2022-06-09,30190.31,30672.56,29920.56,30089.03,-96.55,,,261959,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30526.124,30414.086,30000.7075,32946.8176,34206.98016666667,38071.01275,,251364.6,255561.9,250879.3,259870.28,259715.38333333333,256447.06666666668,,32800.08994537279,35880.33621975304,39276.302082699476,-541.6154807458151,0,312.18393550790756,30000.7075,31787.19470556625,28214.22029443375,30463.476666666666,262285.6666666667
2022-06-10,30068.53,30333.81,28832.83,29065.66,-1023.37,,,261709,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30361.46,30144.376,29982.938000000002,32718.7156,34032.66016666666,37950.52158333334,,263467.4,254120.1,252710.25,259459.08,259469.1,256455.75833333333,,32653.641712220917,35745.39213619357,39174.7036540159,-600.6543777731749,0,202.51603078443827,29982.938000000002,31800.501114183473,28165.37488581653,29780.09,261695.66666666666
2022-06-11,29065.66,29403.62,28085.75,28390.94,-674.72,,,229848,-31861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29769.406,30004.73,29889.252,32492.013800000004,33837.5515,37833.72783333333,,255682.8,249902.0,253756.4,258840.14,258655.13333333333,256217.38333333333,,32486.476939192646,35599.759420625385,39067.40252313017,-693.8886774068815,0,87.42538492058543,29889.252,31834.35886847475,27944.145131525253,29181.876666666667,251172.0
2022-06-12,28397.38,28523.06,26500.0,26585.1,-1805.84,,,215346,-14502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28863.262,29619.521999999997,29764.419,32235.284,33594.840833333335,37703.26108333333,,246056.2,244959.0,251276.4,258450.76,257630.43333333332,256111.91666666666,,32255.050392557638,35421.251313286266,38943.200507974645,-903.0835426195372,0,-97.41558423365609,29764.419,32189.07546043011,27339.762539569892,28013.899999999998,235634.33333333334
2022-06-13,26538.63,26845.63,21910.26,22450.43,-4134.67,,,272370,57024.0,,8.0,6.0,2.0,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0,0.0,4.0,2.0,0.0,0.0,27316.232,28897.626,29405.333000000002,31894.9446,33302.989166666666,37539.70016666667,,248246.4,245458.6,253107.6,259461.74,257746.61666666667,256641.50833333333,,31870.555475202436,35164.40336648852,38779.09333874106,-1386.5223282691113,0,-464.6834959065841,29405.333000000002,33478.94874586587,25331.717254134135,25808.823333333334,239188.0
2022-06-14,22407.53,23288.88,20816.35,22097.3,-353.13,,,283085,10715.0,,6.0,4.0,3.0,5.0,1.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,25717.886,28122.004999999997,29034.690499999997,31528.0684,32995.2245,37369.34183333333,,252471.6,251918.1,252826.95,259578.34,258220.15,256938.55833333332,,31487.290554606265,34905.64884437984,38613.10534532076,-1777.6539998946319,0,-684.6521340256836,29034.690499999997,34255.539037265386,23813.84196273461,23710.943333333333,256933.66666666666
2022-06-15,22077.83,22756.0,20079.72,22555.27,457.97,,,296147,13062.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,24415.807999999997,27388.634,28703.301,31216.4204,32697.8845,37185.78175,,259359.2,261413.3,254523.0,260038.14,259400.06666666668,257127.71666666667,,31137.015238739354,34661.08688706538,38453.325889148415,-2027.3048081494453,0,-747.4423538243977,28703.301,34672.28185061249,22734.32014938751,22367.666666666668,283867.3333333333
2022-06-16,22563.82,22957.01,20200.0,20382.88,-2172.39,,,251134,-45013.0,,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,22814.196000000004,26291.801,28292.970999999998,30838.957000000002,32376.078,36989.79341666667,,263616.4,259649.6,253563.95,259322.12,260132.98333333334,256998.56666666668,,30715.284445063302,34378.35011702448,38273.520457415594,-2373.0930504214593,0,-874.5844768771294,28292.970999999998,35328.00386335566,21257.938136644334,21678.483333333334,276788.6666666667
2022-06-17,20387.66,21325.06,20220.16,20440.7,57.82,,,251466,332.0,,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,21585.316,25224.289,27864.465000000004,30452.687,32036.513,36822.165,,270840.4,258448.3,254804.95,258838.78,260219.3,256965.65,,30312.359564864742,34102.35704540023,38096.079457839325,-2612.3535473534175,0,-891.0759790472698,27864.465000000004,35712.44187540542,20016.488124594583,21126.283333333333,266249.0
2022-06-18,20428.19,20758.0,17592.78,18956.8,-1483.9,,,247734,-3732.0,,8.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,20886.59,24101.411,27339.857999999997,30059.9546,31660.696833333335,36646.830083333334,,265913.2,257079.8,256806.15,258065.2,259797.46666666667,256855.75833333333,,29867.043503497498,33802.445024699235,37905.63886621904,-2888.411731019729,0,-933.7073301708649,27339.857999999997,36092.45406075321,18587.261939246782,19926.793333333335,250111.33333333334
2022-06-19,18952.14,20783.48,17930.7,20552.82,1596.02,,,199644,-48090.0,,30.0,27.0,14.0,5.0,1.0,12.0,8.0,23.0,3.0,6.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,5.0,3.0,1.0,0.0,1.0,10.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20577.694,23147.79,26780.938000000002,29718.215,31313.646333333334,36483.86175,,249225.0,250848.3,253205.1,256828.48,258366.61666666667,256681.75833333333,,29501.779836693677,33540.07621232895,37732.974001878545,-2944.4624249916815,0,-791.8064193142541,26780.938000000002,35777.0739872861,17784.802012713903,19983.44,232948.0
2022-06-20,20557.2,21036.89,19616.1,20555.44,2.62,,,236504,36860.0,,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,3.0,0.0,0.0,0.0,20177.728,22296.768,26220.572000000004,29359.557,30981.724333333335,36335.37458333334,,237296.4,248327.8,251223.95,256915.46,257603.86666666667,256982.7,,29150.942980352746,33282.95470317392,37562.05326554145,-2954.612656166384,0,-641.5653203911652,26220.572000000004,35305.87269788827,17135.271302111738,20021.686666666665,227960.66666666666
2022-06-21,20555.44,21708.76,20332.07,20712.29,156.85,,,254288,17784.0,,2.0,2.0,1.0,8.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20243.609999999997,21528.903,25766.8165,29003.382599999997,30664.828666666665,36199.00533333333,,237927.2,250771.8,250336.9,256560.3,257495.41666666666,257124.44166666668,,28820.015412495773,33034.03064964572,37394.393929565915,-2916.3820662757244,0,-482.66778440040434,25766.8165,35007.21748465562,16526.41551534438,20606.85,230145.33333333334
2022-06-22,20710.01,20863.44,19743.99,19963.68,-748.61,,,255343,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20148.206,20866.761,25243.1415,28648.057200000003,30340.530166666667,36046.453166666666,,238702.6,254771.5,249865.25,256112.26,257837.55,257084.69166666668,,28472.708141417508,32775.21182490026,37220.95398996824,-2912.9123782841743,0,-383.35847712708346,25243.1415,34555.9305231356,15930.352476864404,20410.469999999998,248711.66666666666
2022-06-23,19977.24,21204.14,19869.63,21093.42,1129.74,,,255061,-282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20575.53,20731.06,24814.343,28276.221,30034.297166666667,35911.6135,,240168.0,253040.6,249249.6,256555.5,258391.55,257117.49166666667,,28183.324292734473,32543.889214506195,37060.48101494369,-2786.8766697063584,0,-205.8582148394139,24814.343,34058.508577004206,15570.1774229958,20589.796666666665,254897.33333333334
